Name,Sex,Accuracy,Samples,Topic,Year,Month,Covid,Server
Eivind,male,100,312,Mathematics,2020,May,,Arxiv
Nayandeep,male,86,7,Mathematics,2020,May,,Arxiv
Jeremy,male,99,45294,Mathematics,2020,May,,Arxiv
Peter,male,99,146529,Mathematics,2020,May,,Arxiv
Guan-Ru,male,71,733,Mathematics,2020,May,,Arxiv
Pierre,male,99,64439,Mathematics,2020,May,,Arxiv
Bing,male,63,1057,Mathematics,2020,May,,Arxiv
Yinghong,unknown,50,8,Mathematics,2020,May,,Arxiv
Evgeni,male,98,537,Mathematics,2020,May,,Arxiv
Anton,male,99,24300,Mathematics,2020,May,,Arxiv
Vladimir,male,99,21639,Mathematics,2020,May,,Arxiv
Leszek,male,99,4437,Mathematics,2020,May,,Arxiv
Lucas,male,99,50557,Mathematics,2020,May,,Arxiv
Lucas,male,99,50557,Mathematics,2020,May,,Arxiv
Aida,female,97,9234,Mathematics,2020,May,,Arxiv
Peter,male,99,146529,Mathematics,2020,May,,Arxiv
Francesca,female,99,54181,Mathematics,2020,May,,Arxiv
Vito,male,98,12145,Mathematics,2020,May,,Arxiv
Martin,male,98,139211,Mathematics,2020,May,,Arxiv
Habiba,female,96,1812,Mathematics,2020,May,,Arxiv
Jean-Louis,male,99,3815,Mathematics,2020,May,,Arxiv
Andreas,male,99,44818,Mathematics,2020,May,,Arxiv
Sharon,female,96,28436,Mathematics,2020,May,,Arxiv
Daniel,male,99,257742,Mathematics,2020,May,,Arxiv
Michael,male,99,211741,Mathematics,2020,May,,Arxiv
Daniele,male,87,46369,Mathematics,2020,May,,Arxiv
Kirill,male,100,3913,Mathematics,2020,May,,Arxiv
Deepa,female,96,2845,Mathematics,2020,May,,Arxiv
Khalifa,male,96,2294,Mathematics,2020,May,,Arxiv
Stefano,male,99,56062,Mathematics,2020,May,,Arxiv
S.,male,64,1577,Mathematics,2020,May,,Arxiv
Eloisa,female,97,1507,Mathematics,2020,May,,Arxiv
Roberto,male,99,100721,Mathematics,2020,May,,Arxiv
Myna,female,92,110,Mathematics,2020,May,,Arxiv
Min,male,65,4933,Mathematics,2020,May,,Arxiv
Thomas,male,99,129177,Mathematics,2020,May,,Arxiv
R.,male,78,1085,Mathematics,2020,May,,Arxiv
Antoine,male,99,33499,Mathematics,2020,May,,Arxiv
Pawe?,male,100,33389,Mathematics,2020,May,,Arxiv
Mira,female,85,13186,Mathematics,2020,May,,Arxiv
Manuel,male,99,96874,Mathematics,2020,May,,Arxiv
Victor,male,99,78043,Mathematics,2020,May,,Arxiv
Nicolas,male,99,79977,Mathematics,2020,May,,Arxiv
Julien,male,98,72530,Mathematics,2020,May,,Arxiv
Jesus,male,98,43843,Mathematics,2020,May,,Arxiv
Matúš,male,100,812,Mathematics,2020,May,,Arxiv
Guusje,female,91,45,Mathematics,2020,May,,Arxiv
Marco,male,99,133237,Mathematics,2020,May,,Arxiv
Fernando,male,99,77505,Mathematics,2020,May,,Arxiv
Yu-Lin,male,56,16,Mathematics,2020,May,,Arxiv
Simone,male,67,55421,Mathematics,2020,May,,Arxiv
Eva,female,98,79421,Mathematics,2020,May,,Arxiv
Xizhi,male,88,8,Mathematics,2020,May,,Arxiv
Ming-Min,male,69,7625,Mathematics,2020,May,,Arxiv
Fatima,female,98,38387,Mathematics,2020,May,,Arxiv
Jack,male,97,59917,Mathematics,2020,May,,Arxiv
Kathrin,female,98,3502,Mathematics,2020,May,,Arxiv
Pavel,male,98,48181,Mathematics,2020,May,,Arxiv
Yixin,male,52,73,Mathematics,2020,May,,Arxiv
Hufei,male,67,3,Mathematics,2020,May,,Arxiv
Gustavo,male,99,27768,Mathematics,2020,May,,Arxiv
Elie,male,93,7223,Mathematics,2020,May,,Arxiv
Robert,male,99,145540,Mathematics,2020,May,,Arxiv
Xander,male,100,15660,Mathematics,2020,May,,Arxiv
Umut,male,95,19014,Mathematics,2020,May,,Arxiv
Mancho,male,68,66,Mathematics,2020,May,,Arxiv
Sebastian,male,99,47850,Mathematics,2020,May,,Arxiv
André,male,99,25357,Mathematics,2020,May,,Arxiv
Miklós,male,99,2012,Mathematics,2020,May,,Arxiv
Claudia,female,98,72003,Mathematics,2020,May,,Arxiv
G.,male,76,810,Mathematics,2020,May,,Arxiv
Daoyuan,male,100,5,Mathematics,2020,May,,Arxiv
Oliver,male,98,22853,Mathematics,2020,May,,Arxiv
O.,male,77,177,Mathematics,2020,May,,Arxiv
Vinayak,male,100,2539,Mathematics,2020,May,,Arxiv
Marcos,male,99,43582,Mathematics,2020,May,,Arxiv
Marianne,female,98,11994,Mathematics,2020,May,,Arxiv
Mazin,male,99,1242,Mathematics,2020,May,,Arxiv
Mazin,male,99,1242,Mathematics,2020,May,,Arxiv
Bruno,male,99,87062,Mathematics,2020,May,,Arxiv
Yi-Hsuan,female,67,27,Mathematics,2020,May,,Arxiv
Yinghui,female,90,30,Mathematics,2020,May,,Arxiv
Matteo,male,99,45472,Mathematics,2020,May,,Arxiv
Kailiang,male,100,9,Mathematics,2020,May,,Arxiv
Lukas,male,99,22120,Mathematics,2020,May,,Arxiv
Corey,male,94,7614,Mathematics,2020,May,,Arxiv
Viet-Anh,male,80,5,Mathematics,2020,May,,Arxiv
Matthew,male,100,51412,Mathematics,2020,May,,Arxiv
Thomás,male,100,44,Mathematics,2020,May,,Arxiv
Aryan,male,99,7873,Mathematics,2020,May,,Arxiv
Swanand,male,100,128,Mathematics,2020,May,,Arxiv
Wanli,male,76,41,Mathematics,2020,May,,Arxiv
Colin,male,99,15399,Mathematics,2020,May,,Arxiv
Xiang-Dong,male,85,2962,Mathematics,2020,May,,Arxiv
Rahul,male,100,44776,Mathematics,2020,May,,Arxiv
Rahul,male,100,44776,Mathematics,2020,May,,Arxiv
Simon,male,98,57458,Mathematics,2020,May,,Arxiv
Miguel,male,99,89766,Mathematics,2020,May,,Arxiv
Xizhi,male,88,8,Mathematics,2020,May,,Arxiv
Andrea,female,54,161059,Mathematics,2020,May,,Arxiv
Vanja,female,69,1240,Mathematics,2020,May,,Arxiv
Andrew,male,99,82448,Mathematics,2020,May,,Arxiv
Fatima-Zahra,female,100,112,Mathematics,2020,May,,Arxiv
Alberto,male,99,73988,Mathematics,2020,May,,Arxiv
Konstantinos,male,99,2845,Mathematics,2020,May,,Arxiv
Cristian,male,99,46450,Mathematics,2020,May,,Arxiv
Maiara,female,99,1222,Mathematics,2020,May,,Arxiv
Vitaly,male,99,1738,Mathematics,2020,May,,Arxiv
Eric,male,99,121922,Mathematics,2020,May,,Arxiv
K.,male,61,1007,Mathematics,2020,May,,Arxiv
Jesse,male,93,16259,Mathematics,2020,May,,Arxiv
P.,male,71,747,Mathematics,2020,May,,Arxiv
Taekyun,male,100,21,Mathematics,2020,May,,Arxiv
P.,male,71,747,Mathematics,2020,May,,Arxiv
Yuan,male,58,1657,Mathematics,2020,May,,Arxiv
Anna,female,98,184558,Mathematics,2020,May,,Arxiv
Alexander,male,99,56237,Mathematics,2020,May,,Arxiv
Taekyun,male,100,21,Mathematics,2020,May,,Arxiv
Kenneth,male,99,20555,Mathematics,2020,May,,Arxiv
Catherine,female,98,41180,Mathematics,2020,May,,Arxiv
V.,male,67,354,Mathematics,2020,May,,Arxiv
Igor,male,99,31134,Mathematics,2020,May,,Arxiv
Magnus,male,99,5496,Mathematics,2020,May,,Arxiv
Gangqiang,male,75,4,Mathematics,2020,May,,Arxiv
Jiayu,female,65,49,Mathematics,2020,May,,Arxiv
Yanqi,female,67,15,Mathematics,2020,May,,Arxiv
Souvik,male,100,1116,Mathematics,2020,May,,Arxiv
Lijuan,female,98,60,Mathematics,2020,May,,Arxiv
Nan-Kuo,female,68,3985,Mathematics,2020,May,,Arxiv
Michael,male,99,211741,Mathematics,2020,May,,Arxiv
J.-M.,male,100,2,Mathematics,2020,May,,Arxiv
Priyanka,female,99,11412,Mathematics,2020,May,,Arxiv
Chiara,female,99,25764,Mathematics,2020,May,,Arxiv
Makoto,male,95,1208,Mathematics,2020,May,,Arxiv
Hongguang,male,94,18,Mathematics,2020,May,,Arxiv
Wenzhi,male,88,16,Mathematics,2020,May,,Arxiv
Idriss,male,98,2372,Mathematics,2020,May,,Arxiv
Marta,female,98,84333,Mathematics,2020,May,,Arxiv
F.,male,77,512,Mathematics,2020,May,,Arxiv
Ya-Min,male,64,6350,Mathematics,2020,May,,Arxiv
Annegret,female,96,223,Mathematics,2020,May,,Arxiv
Jithin,male,100,1702,Mathematics,2020,May,,Arxiv
Tomer,male,98,522,Mathematics,2020,May,,Arxiv
Rico,male,99,11022,Mathematics,2020,May,,Arxiv
Philipp,male,99,8496,Mathematics,2020,May,,Arxiv
Andrew,male,99,82448,Mathematics,2020,May,,Arxiv
Gytis,male,99,159,Mathematics,2020,May,,Arxiv
Hui,female,52,1684,Mathematics,2020,May,,Arxiv
Björn,male,99,6460,Mathematics,2020,May,,Arxiv
M.,male,73,3216,Mathematics,2020,May,,Arxiv
Anastasios,male,99,608,Mathematics,2020,May,,Arxiv
Elsa,female,98,14648,Mathematics,2020,May,,Arxiv
Alessandro,male,99,79631,Mathematics,2020,May,,Arxiv
Xuewen,male,62,13,Mathematics,2020,May,,Arxiv
Vincent,male,99,58501,Mathematics,2020,May,,Arxiv
Stefano,male,99,56062,Mathematics,2020,May,,Arxiv
Ahmadreza,male,99,339,Mathematics,2020,May,,Arxiv
Liang,male,82,1287,Mathematics,2020,May,,Arxiv
Alfredo,male,99,21417,Mathematics,2020,May,,Arxiv
Ilia,male,83,1214,Mathematics,2020,May,,Arxiv
Ashish,male,100,22300,Mathematics,2020,May,,Arxiv
Giovanni,male,99,71282,Mathematics,2020,May,,Arxiv
Giovanni,male,99,71282,Mathematics,2020,May,,Arxiv
S.,male,64,1577,Mathematics,2020,May,,Arxiv
Sergey,male,100,16316,Mathematics,2020,May,,Arxiv
Alexander,male,99,56237,Mathematics,2020,May,,Arxiv
Urs,male,97,1407,Mathematics,2020,May,,Arxiv
Adrien,male,98,18854,Mathematics,2020,May,,Arxiv
Dominik,male,98,21763,Mathematics,2020,May,,Arxiv
Alejandro,male,99,45618,Mathematics,2020,May,,Arxiv
Meric,male,84,398,Mathematics,2020,May,,Arxiv
Johannes,male,99,7870,Mathematics,2020,May,,Arxiv
Vladimir,male,99,21639,Mathematics,2020,May,,Arxiv
Søren,male,100,1477,Mathematics,2020,May,,Arxiv
Travis,male,99,11196,Mathematics,2020,May,,Arxiv
Josean,male,99,405,Mathematics,2020,May,,Arxiv
Daniel,male,99,257742,Mathematics,2020,May,,Arxiv
Ajai,male,97,357,Mathematics,2020,May,,Arxiv
Yufei,male,69,91,Mathematics,2020,May,,Arxiv
Filippo,male,99,16077,Mathematics,2020,May,,Arxiv
Tim,male,99,52554,Mathematics,2020,May,,Arxiv
Niall,male,96,1793,Mathematics,2020,May,,Arxiv
Ilyas,male,97,10832,Mathematics,2020,May,,Arxiv
Jean-Francois,male,99,1858,Mathematics,2020,May,,Arxiv
Manuel,male,99,96874,Mathematics,2020,May,,Arxiv
Maurice,male,97,13212,Mathematics,2020,May,,Arxiv
Wadim,male,99,166,Mathematics,2020,May,,Arxiv
Milad,male,98,4413,Mathematics,2020,May,,Arxiv
Petru,male,98,1001,Mathematics,2020,May,,Arxiv
Theodora,female,92,839,Mathematics,2020,May,,Arxiv
Rafael,male,99,52197,Mathematics,2020,May,,Arxiv
Zdzislaw,male,97,367,Mathematics,2020,May,,Arxiv
Rafael,male,99,52197,Mathematics,2020,May,,Arxiv
Seher,female,96,3864,Mathematics,2020,May,,Arxiv
Nikolai,male,100,4736,Mathematics,2020,May,,Arxiv
Rafael,male,99,52197,Mathematics,2020,May,,Arxiv
Valentin,male,98,17560,Mathematics,2020,May,,Arxiv
Pedro,male,99,109853,Mathematics,2020,May,,Arxiv
Chun,male,73,905,Mathematics,2020,May,,Arxiv
Marta,female,98,84333,Mathematics,2020,May,,Arxiv
Joy,female,79,19212,Mathematics,2020,May,,Arxiv
Rafael,male,99,52197,Mathematics,2020,May,,Arxiv
Dhruva,male,86,233,Mathematics,2020,May,,Arxiv
Jiayu,female,65,49,Mathematics,2020,May,,Arxiv
Lucas,male,99,50557,Mathematics,2020,May,,Arxiv
Hanpeng,male,75,4,Mathematics,2020,May,,Arxiv
Nancy,female,98,35222,Mathematics,2020,May,,Arxiv
Emma,female,91,44680,Mathematics,2020,May,,Arxiv
Daniel,male,99,257742,Mathematics,2020,May,,Arxiv
Maria,female,97,245074,Mathematics,2020,May,,Arxiv
Malik,male,98,18999,Mathematics,2020,May,,Arxiv
Rhea,female,98,1506,Mathematics,2020,May,,Arxiv
John,male,99,219085,Mathematics,2020,May,,Arxiv
Henryk,male,99,2080,Mathematics,2020,May,,Arxiv
David,male,99,381770,Mathematics,2020,May,,Arxiv
Shuyang,unknown,50,26,Mathematics,2020,May,,Arxiv
Araceli,female,99,8114,Mathematics,2020,May,,Arxiv
Yuzhou,male,86,14,Mathematics,2020,May,,Arxiv
Fengyu,male,65,17,Mathematics,2020,May,,Arxiv
,,,,Mathematics,2020,May,,Arxiv
Federico,male,99,28505,Mathematics,2020,May,,Arxiv
Jangho,male,100,24,Mathematics,2020,May,,Arxiv
Minoh,female,60,5,Mathematics,2020,May,,Arxiv
Alma,female,94,6888,Mathematics,2020,May,,Arxiv
Sung-En,male,80,1659,Mathematics,2020,May,,Arxiv
Frank,male,99,66241,Mathematics,2020,May,,Arxiv
Diego,male,99,67382,Mathematics,2020,May,,Arxiv
Nikolay,male,100,3947,Mathematics,2020,May,,Arxiv
Gülnaz,female,96,248,Mathematics,2020,May,,Arxiv
Eduardo,male,99,50597,Mathematics,2020,May,,Arxiv
Mrinal,male,93,869,Mathematics,2020,May,,Arxiv
Anirban,male,100,1707,Mathematics,2020,May,,Arxiv
Gilyoung,male,100,5,Mathematics,2020,May,,Arxiv
Yuan,male,58,1657,Mathematics,2020,May,,Arxiv
Jinseok,male,100,66,Mathematics,2020,May,,Arxiv
Alexandre,male,99,52132,Mathematics,2020,May,,Arxiv
Shuang,female,64,278,Mathematics,2020,May,,Arxiv
Arkadii,male,100,25,Mathematics,2020,May,,Arxiv
José,male,98,35243,Mathematics,2020,May,,Arxiv
,,,,Mathematics,2020,May,,Arxiv
Maarten,male,99,3184,Mathematics,2020,May,,Arxiv
,,,,Mathematics,2020,May,,Arxiv
Hong-Chuan,male,50,4225,Mathematics,2020,May,,Arxiv
Michal,male,97,44099,Mathematics,2020,May,,Arxiv
Peter,male,99,146529,Mathematics,2020,May,,Arxiv
Wen-Long,male,100,3,Mathematics,2020,May,,Arxiv
Miguel,male,99,89766,Mathematics,2020,May,,Arxiv
Yingying,female,98,260,Mathematics,2020,May,,Arxiv
Beka,male,68,796,Mathematics,2020,May,,Arxiv
,,,,Mathematics,2020,May,,Arxiv
Stamatina,female,100,39,Mathematics,2020,May,,Arxiv
Ilaria,female,99,12331,Mathematics,2020,May,,Arxiv
Marino,male,95,3066,Mathematics,2020,May,,Arxiv
Jack,male,97,59917,Mathematics,2020,May,,Arxiv
Giulio,male,99,10841,Mathematics,2020,May,,Arxiv
François,male,99,16142,Mathematics,2020,May,,Arxiv
Daniel,male,99,257742,Mathematics,2020,May,,Arxiv
Daniel,male,99,257742,Mathematics,2020,May,,Arxiv
E.,male,64,609,Mathematics,2020,May,,Arxiv
Yan,male,73,8519,Mathematics,2020,May,,Arxiv
Sergey,male,100,16316,Mathematics,2020,May,,Arxiv
Hung,male,96,4894,Mathematics,2020,May,,Arxiv
Bobo,male,78,5300,Mathematics,2020,May,,Arxiv
Dirk,male,99,14847,Mathematics,2020,May,,Arxiv
A.,male,71,2092,Mathematics,2020,May,,Arxiv
Josnei,male,100,18,Mathematics,2020,May,,Arxiv
Long,male,100,89,Mathematics,2020,May,,Arxiv
Jean,male,89,84089,Mathematics,2020,May,,Arxiv
Alessandro,male,99,79631,Mathematics,2020,May,,Arxiv
Vivina,female,91,47,Mathematics,2020,May,,Arxiv
David,male,99,381770,Mathematics,2020,May,,Arxiv
Kübra,female,97,8431,Mathematics,2020,May,,Arxiv
Nicolás,male,100,2230,Mathematics,2020,May,,Arxiv
Mikhail,male,100,4873,Mathematics,2020,May,,Arxiv
Wolfgang,male,99,10782,Mathematics,2020,May,,Arxiv
Maria,female,97,245074,Mathematics,2020,May,,Arxiv
Xiaokai,male,92,12,Mathematics,2020,May,,Arxiv
Silvia,female,98,61342,Mathematics,2020,May,,Arxiv
Ljubisa,male,98,465,Mathematics,2020,May,,Arxiv
Barnabás,male,100,399,Mathematics,2020,May,,Arxiv
Deepak,male,100,28771,Mathematics,2020,May,,Arxiv
Ali,male,94,240857,Mathematics,2020,May,,Arxiv
Ali,male,94,240857,Mathematics,2020,May,,Arxiv
John,male,99,219085,Mathematics,2020,May,,Arxiv
Ali,male,94,240857,Mathematics,2020,May,,Arxiv
Daniel,male,99,257742,Mathematics,2020,May,,Arxiv
Ali,male,94,240857,Mathematics,2020,May,,Arxiv
Yohsuke,male,100,21,Mathematics,2020,May,,Arxiv
Sandi,female,56,3294,Mathematics,2020,May,,Arxiv
Yizhe,male,100,17,Mathematics,2020,May,,Arxiv
Yu,male,63,3415,Mathematics,2020,May,,Arxiv
Xinglong,male,100,11,Mathematics,2020,May,,Arxiv
Amirhossein,male,99,745,Mathematics,2020,May,,Arxiv
T.,male,69,788,Mathematics,2020,May,,Arxiv
Jingling,female,70,20,Mathematics,2020,May,,Arxiv
Zhiqiang,male,100,105,Mathematics,2020,May,,Arxiv
Hongjie,male,69,29,Mathematics,2020,May,,Arxiv
Adam,male,99,101742,Mathematics,2020,May,,Arxiv
Andrei,male,98,12349,Mathematics,2020,May,,Arxiv
Alejandra,female,98,18508,Mathematics,2020,May,,Arxiv
Yifan,male,70,227,Mathematics,2020,May,,Arxiv
K.,male,61,1007,Mathematics,2020,May,,Arxiv
S.,male,64,1577,Mathematics,2020,May,,Arxiv
Jennifer,female,98,88317,Mathematics,2020,May,,Arxiv
Jian,male,89,1215,Mathematics,2020,May,,Arxiv
Graham,male,99,10110,Mathematics,2020,May,,Arxiv
Qingfeng,male,86,42,Mathematics,2020,May,,Arxiv
Eduardo,male,99,50597,Mathematics,2020,May,,Arxiv
Suchi,female,85,252,Mathematics,2020,May,,Arxiv
Idir,male,97,1434,Mathematics,2020,May,,Arxiv
Ran,male,65,1586,Mathematics,2020,May,,Arxiv
M.,male,73,3216,Mathematics,2020,May,,Arxiv
Onur,male,97,30437,Mathematics,2020,May,,Arxiv
Carl,male,98,18194,Mathematics,2020,May,,Arxiv
Xin,male,58,1659,Mathematics,2020,May,,Arxiv
,,,,Mathematics,2020,May,,Arxiv
Eamon,male,98,507,Mathematics,2020,May,,Arxiv
Ritesh,male,99,5074,Mathematics,2020,May,,Arxiv
G.,male,76,810,Mathematics,2020,May,,Arxiv
Daniele,male,87,46369,Mathematics,2020,May,,Arxiv
Yuta,male,97,846,Mathematics,2020,May,,Arxiv
Vinoth,male,100,3321,Mathematics,2020,May,,Arxiv
Hadi,male,98,10316,Mathematics,2020,May,,Arxiv
Simone,male,67,55421,Mathematics,2020,May,,Arxiv
Ekaterina,female,98,5828,Mathematics,2020,May,,Arxiv
Giordano,male,97,1743,Mathematics,2020,May,,Arxiv
Hak,male,90,512,Mathematics,2020,May,,Arxiv
Indranil,male,100,589,Mathematics,2020,May,,Arxiv
Rui,male,98,25872,Mathematics,2020,May,,Arxiv
Alexander,male,99,56237,Mathematics,2020,May,,Arxiv
Roberto,male,99,100721,Mathematics,2020,May,,Arxiv
Kunlun,male,100,9,Mathematics,2020,May,,Arxiv
Kirill,male,100,3913,Mathematics,2020,May,,Arxiv
Jian-Guo,male,81,1787,Mathematics,2020,May,,Arxiv
Byung,male,97,120,Mathematics,2020,May,,Arxiv
Zhen-Chen,male,63,6207,Mathematics,2020,May,,Arxiv
Ferenc,male,99,7090,Mathematics,2020,May,,Arxiv
Michael,male,99,211741,Mathematics,2020,May,,Arxiv
Ameur,male,97,680,Mathematics,2020,May,,Arxiv
Chenyang,male,80,41,Mathematics,2020,May,,Arxiv
Kwangjun,male,100,5,Mathematics,2020,May,,Arxiv
Fernanda,female,99,32944,Mathematics,2020,May,,Arxiv
Yunus,male,97,23222,Mathematics,2020,May,,Arxiv
Atul,male,99,7264,Mathematics,2020,May,,Arxiv
Rafael,male,99,52197,Mathematics,2020,May,,Arxiv
M.,male,73,3216,Mathematics,2020,May,,Arxiv
Gleb,male,100,925,Mathematics,2020,May,,Arxiv
Francisco,male,99,62346,Mathematics,2020,May,,Arxiv
Dmitrii,male,100,611,Mathematics,2020,May,,Arxiv
Nicolás,male,100,2230,Mathematics,2020,May,,Arxiv
Micha?,male,100,31874,Mathematics,2020,May,,Arxiv
Shokhrukh,male,100,21,Mathematics,2020,May,,Arxiv
M.,male,73,3216,Mathematics,2020,May,,Arxiv
Jochen,male,99,2695,Mathematics,2020,May,,Arxiv
Qi,male,63,557,Mathematics,2020,May,,Arxiv
Yi,male,61,1397,Mathematics,2020,May,,Arxiv
Abdelaaziz,male,98,91,Mathematics,2020,May,,Arxiv
Colin,male,99,15399,Mathematics,2020,May,,Arxiv
Swee,female,55,74,Mathematics,2020,May,,Arxiv
Xingwang,male,100,3,Mathematics,2020,May,,Arxiv
Maoudo,male,100,12,Mathematics,2020,May,,Arxiv
Antun,male,99,218,Mathematics,2020,May,,Arxiv
Daniele,male,87,46369,Mathematics,2020,May,,Arxiv
Keerthana,female,99,711,Mathematics,2020,May,,Arxiv
Ka,male,53,2320,Mathematics,2020,May,,Arxiv
Jake,male,98,19342,Mathematics,2020,May,,Arxiv
Indranil,male,100,589,Mathematics,2020,May,,Arxiv
Shaoyan,female,100,3,Mathematics,2020,May,,Arxiv
Yukun,male,81,37,Mathematics,2020,May,,Arxiv
Vishvesh,male,100,75,Mathematics,2020,May,,Arxiv
Teruhisa,male,100,21,Mathematics,2020,May,,Arxiv
Mourad,male,98,17473,Mathematics,2020,May,,Arxiv
You,male,83,3198,Mathematics,2020,May,,Arxiv
Jonathan,male,99,84386,Mathematics,2020,May,,Arxiv
George,male,99,63411,Mathematics,2020,May,,Arxiv
He,male,71,769,Mathematics,2020,May,,Arxiv
Helena,female,99,30771,Mathematics,2020,May,,Arxiv
Abdelhadi,male,98,1200,Mathematics,2020,May,,Arxiv
V.,male,67,354,Mathematics,2020,May,,Arxiv
Tim,male,99,52554,Mathematics,2020,May,,Arxiv
Tim,male,99,52554,Mathematics,2020,May,,Arxiv
Yaohong,male,80,5,Mathematics,2020,May,,Arxiv
Antoine,male,99,33499,Mathematics,2020,May,,Arxiv
Stepan,male,98,1216,Mathematics,2020,May,,Arxiv
William,male,99,67797,Mathematics,2020,May,,Arxiv
Pascal,male,98,53481,Mathematics,2020,May,,Arxiv
Idriss,male,98,2372,Mathematics,2020,May,,Arxiv
Frédéric,male,98,11476,Mathematics,2020,May,,Arxiv
Qing,female,58,728,Mathematics,2020,May,,Arxiv
Huan-Yan,male,75,9543,Mathematics,2020,May,,Arxiv
Walter,male,97,26732,Mathematics,2020,May,,Arxiv
Yu-Pin,male,61,4239,Mathematics,2020,May,,Arxiv
Benedetto,male,98,1338,Mathematics,2020,May,,Arxiv
P.,male,71,747,Mathematics,2020,May,,Arxiv
Valeriy,male,99,1016,Mathematics,2020,May,,Arxiv
Houshan,male,75,4,Mathematics,2020,May,,Arxiv
Ajay,male,100,20729,Mathematics,2020,May,,Arxiv
David,male,99,381770,Mathematics,2020,May,,Arxiv
Reent,male,100,2,Mathematics,2020,May,,Arxiv
A.,male,71,2092,Mathematics,2020,May,,Arxiv
Efim,male,100,136,Mathematics,2020,May,,Arxiv
Doris,female,96,10158,Mathematics,2020,May,,Arxiv
Sadaf,female,91,1376,Mathematics,2020,May,,Arxiv
Pavel,male,98,48181,Mathematics,2020,May,,Arxiv
Arthur,male,99,20561,Mathematics,2020,May,,Arxiv
Aniruddha,male,100,1036,Mathematics,2020,May,,Arxiv
Divyam,male,94,126,Mathematics,2020,May,,Arxiv
Alfonso,male,99,24668,Mathematics,2020,May,,Arxiv
Jun,male,88,6829,Mathematics,2020,May,,Arxiv
Arne,male,98,2733,Mathematics,2020,May,,Arxiv
Rene,male,92,23025,Mathematics,2020,May,,Arxiv
Evgeniy,male,99,2151,Mathematics,2020,May,,Arxiv
Nicolò,male,99,1819,Mathematics,2020,May,,Arxiv
José,male,98,35243,Mathematics,2020,May,,Arxiv
Yu-Shen,male,80,5,Mathematics,2020,May,,Arxiv
Borislav,male,100,581,Mathematics,2020,May,,Arxiv
Z.,male,57,120,Mathematics,2020,May,,Arxiv
Horia,male,75,404,Mathematics,2020,May,,Arxiv
Dj,male,94,11847,Mathematics,2020,May,,Arxiv
Emel,female,96,6149,Mathematics,2020,May,,Arxiv
Marek,male,99,46276,Mathematics,2020,May,,Arxiv
Gilles,male,99,18113,Mathematics,2020,May,,Arxiv
Nikos,male,99,14564,Mathematics,2020,May,,Arxiv
Sergio,male,99,81526,Mathematics,2020,May,,Arxiv
Mahid,male,100,46,Mathematics,2020,May,,Arxiv
Alexander,male,99,56237,Mathematics,2020,May,,Arxiv
Emel,female,96,6149,Mathematics,2020,May,,Arxiv
Andreas,male,99,44818,Mathematics,2020,May,,Arxiv
Akhil,male,100,5624,Mathematics,2020,May,,Arxiv
Georges,male,98,13431,Mathematics,2020,May,,Arxiv
Camille,female,84,20218,Mathematics,2020,May,,Arxiv
Carla,female,98,48614,Mathematics,2020,May,,Arxiv
Urban,male,100,77,Mathematics,2020,May,,Arxiv
Jian-Feng,male,85,2601,Mathematics,2020,May,,Arxiv
Claus,male,96,2644,Mathematics,2020,May,,Arxiv
Dmitri,male,99,1269,Mathematics,2020,May,,Arxiv
Didier,male,98,29191,Mathematics,2020,May,,Arxiv
Harry,male,98,24473,Mathematics,2020,May,,Arxiv
B.,male,68,854,Mathematics,2020,May,,Arxiv
Marc,male,99,77461,Mathematics,2020,May,,Arxiv
Florent,male,98,11842,Mathematics,2020,May,,Arxiv
Donatella,female,98,3032,Mathematics,2020,May,,Arxiv
N.,male,59,555,Mathematics,2020,May,,Arxiv
Andrew,male,99,82448,Mathematics,2020,May,,Arxiv
Yue,female,58,1014,Mathematics,2020,May,,Arxiv
Niklas,male,99,4936,Mathematics,2020,May,,Arxiv
Gareth,male,99,5798,Mathematics,2020,May,,Arxiv
Maciej,male,100,14358,Mathematics,2020,May,,Arxiv
Djordje,male,99,1197,Mathematics,2020,May,,Arxiv
Jean,male,89,84089,Mathematics,2020,May,,Arxiv
Kirk,male,99,3458,Mathematics,2020,May,,Arxiv
Geoffrey,male,99,11232,Mathematics,2020,May,,Arxiv
Konstantin,male,99,5001,Mathematics,2020,May,,Arxiv
Alain,male,98,53597,Mathematics,2020,May,,Arxiv
Frank,male,99,66241,Mathematics,2020,May,,Arxiv
Loïc,male,99,3211,Mathematics,2020,May,,Arxiv
Swapnil,male,98,5623,Mathematics,2020,May,,Arxiv
Eivind,male,100,312,Mathematics,2020,May,,Arxiv
Patric,male,98,1939,Mathematics,2020,May,,Arxiv
Boris,male,99,15168,Mathematics,2020,May,,Arxiv
Snehajit,male,100,7,Mathematics,2020,May,,Arxiv
Travis,male,99,11196,Mathematics,2020,May,,Arxiv
Federico,male,99,28505,Mathematics,2020,May,,Arxiv
Kristin,female,98,9818,Mathematics,2020,May,,Arxiv
Vishesh,male,100,590,Mathematics,2020,May,,Arxiv
Alexandru,male,99,5316,Mathematics,2020,May,,Arxiv
Robert,male,99,145540,Mathematics,2020,May,,Arxiv
J.,male,82,2236,Mathematics,2020,May,,Arxiv
Markus,male,99,30782,Mathematics,2020,May,,Arxiv
Kyle,male,98,25335,Mathematics,2020,May,,Arxiv
Jess,female,83,12831,Mathematics,2020,May,,Arxiv
